"","sp","lon","lat"
"11975","Aramides saracura",-44.7423,-22.3798
"11982","Aramides saracura",-42.7119,-22.4878
"11984","Aramides saracura",-45.2097,-23.3642
"11985","Aramides saracura",-45.5717,-22.7175
"11988","Aramides saracura",-43.0001,-22.4719
"11989","Aramides saracura",-42.3278,-22.3486
"12000","Aramides saracura",-45.6178,-22.7312
"12009","Aramides saracura",-49.0923,-25.5218
"12010","Aramides saracura",-45.1561,-23.3184
"12019","Aramides saracura",-44.6164,-22.4307
"12020","Aramides saracura",-48.4059,-24.1647
"12021","Aramides saracura",-42.4804,-22.2046
"12022","Aramides saracura",-42.5403,-22.3662
"12027","Aramides saracura",-43.2559,-22.9786
"12042","Aramides saracura",-44.5565,-22.9575
"12044","Aramides saracura",-48.4181,-24.3013
"12046","Aramides saracura",-42.7711,-22.4525
"12052","Aramides saracura",-45.642,-22.6797
"12056","Aramides saracura",-50.6115,-29.4429
"12057","Aramides saracura",-42.7941,-22.4711
"12061","Aramides saracura",-45.1647,-23.3194
"12063","Aramides saracura",-46.1164,-23.5427
"12064","Aramides saracura",-45.173,-23.4736
"12067","Aramides saracura",-45.0629,-23.4011
"12076","Aramides saracura",-45.8849,-23.5227
"12098","Aramides saracura",-46.4751,-23.4399
"12135","Aramides saracura",-42.764,-22.4857
"12137","Aramides saracura",-42.7103,-22.4865
"12144","Aramides saracura",-43.0758,-22.3214
"12164","Aramides saracura",-42.5849,-21.9229
"12165","Aramides saracura",-44.656,-23.0338
"12166","Aramides saracura",-47.8578,-23.9975
"12186","Aramides saracura",-45.1442,-23.3548
"12191","Aramides saracura",-46.3558,-23.1988
"12203","Aramides saracura",-42.9972,-22.4568
"12204","Aramides saracura",-42.5608,-22.2189
"12205","Aramides saracura",-42.6787,-21.9573
"12209","Aramides saracura",-54.4504,-25.6776
"12212","Aramides saracura",-42.4506,-22.2662
"12222","Aramides saracura",-42.5713,-22.3846
"12224","Aramides saracura",-42.6716,-22.0484
"12225","Aramides saracura",-43.0906,-22.2971
"12229","Aramides saracura",-53.8664,-27.1404
"12230","Aramides saracura",-43.37,-22.9956
"12259","Aramides saracura",-44.7472,-22.3686
"12270","Aramides saracura",-48.6405,-26.0817
"12275","Aramides saracura",-48.8398,-25.9971
"12282","Aramides saracura",-50.6772,-29.4659
"12283","Aramides saracura",-50.4712,-29.3678
"12284","Aramides saracura",-48.8267,-28.5256
"12291","Aramides saracura",-48.6214,-25.8938
"12303","Aramides saracura",-49.5535,-23.7002
"12320","Aramides saracura",-50.86,-23.6791
"12321","Aramides saracura",-44.581,-22.3234
"12326","Aramides saracura",-43.052,-22.9157
"12329","Aramides saracura",-43.1993,-22.9344
"12333","Aramides saracura",-54.4383,-25.6425
"12335","Aramides saracura",-47.9773,-24.1367
"12336","Aramides saracura",-42.8654,-22.3572
"12341","Aramides saracura",-56.286,-19.5682
"13342","Aratinga auricapillus",-51.5167,-20.6667
"13344","Aratinga auricapillus",-51.4833,-21.1
"13345","Aratinga auricapillus",-39.6943,-14.084
"13348","Aratinga auricapillus",-46.775,-20.3338
"13349","Aratinga auricapillus",-44.68,-15.4193
"13350","Aratinga auricapillus",-46.4371,-20.238
"13351","Aratinga auricapillus",-44.5103,-20.0273
"13352","Aratinga auricapillus",-46.4763,-20.2183
"13353","Aratinga auricapillus",-46.4955,-20.2506
"13354","Aratinga auricapillus",-46.509,-20.3241
"13355","Aratinga auricapillus",-42.37,-20.08
"13357","Aratinga auricapillus",-42.5,-20
"13361","Aratinga auricapillus",-44.067,-14.9372
"13363","Aratinga auricapillus",-46.3081,-20.1436
"13364","Aratinga auricapillus",-49.3439,-26.4022
"13365","Aratinga auricapillus",-40.0709,-19.1516
"13369","Aratinga auricapillus",-49.99114,-22.89294
"13370","Aratinga auricapillus",-38.0261,-12.5706
"13375","Aratinga auricapillus",-41.1534,-11.5587
"13382","Aratinga auricapillus",-46.5039,-20.267
"13383","Aratinga auricapillus",-45.9603,-20.4672
"13384","Aratinga auricapillus",-46.3649,-20.2471
"13386","Aratinga auricapillus",-39.5644,-15.392
"13387","Aratinga auricapillus",-39.7338,-14.1182
"13388","Aratinga auricapillus",-39.1742,-14.2532
"13389","Aratinga auricapillus",-39.5768,-15.3823
"13390","Aratinga auricapillus",-39.175,-16.3798
"13391","Aratinga auricapillus",-40.1895,-14.3756
"13392","Aratinga auricapillus",-37.4258,-11.3728
"13393","Aratinga auricapillus",-39.0389,-14.333
"15476","Arremon semitorquatus",-49.8,-23.85
"15477","Arremon semitorquatus",-48.4128,-24.2682
"15478","Arremon semitorquatus",-42.5212,-22.1858
"15480","Arremon semitorquatus",-44.5381,-22.9929
"15481","Arremon semitorquatus",-42.5143,-22.2459
"15482","Arremon semitorquatus",-44.714,-23.1215
"15483","Arremon semitorquatus",-44.7309,-23.1191
"15484","Arremon semitorquatus",-42.5392,-22.1707
"15486","Arremon semitorquatus",-43.0413,-22.4927
"15487","Arremon semitorquatus",-44.3317,-23.0052
"15488","Arremon semitorquatus",-42.7119,-22.4878
"15489","Arremon semitorquatus",-45.8667,-23.6333
"15490","Arremon semitorquatus",-42.5268,-22.2777
"15492","Arremon semitorquatus",-44.6164,-22.4307
"15493","Arremon semitorquatus",-42.5945,-22.2325
"15494","Arremon semitorquatus",-42.481,-22.0934
"15495","Arremon semitorquatus",-48.4181,-24.3013
"15497","Arremon semitorquatus",-44.595,-22.4609
"15498","Arremon semitorquatus",-46.319,-23.3933
"15500","Arremon semitorquatus",-44.5432,-22.9828
"15503","Arremon semitorquatus",-46.1164,-23.5427
"15506","Arremon semitorquatus",-44.94,-23.3313
"15510","Arremon semitorquatus",-42.5174,-22.0552
"15511","Arremon semitorquatus",-43.0758,-22.3214
"15512","Arremon semitorquatus",-43.0328,-22.4116
"15513","Arremon semitorquatus",-45.1442,-23.3548
"15514","Arremon semitorquatus",-41.5773,-12.5475
"15516","Arremon semitorquatus",-43.2123,-22.9517
"15518","Arremon semitorquatus",-42.6716,-22.0484
"15519","Arremon semitorquatus",-43.0906,-22.2971
"15520","Arremon semitorquatus",-44.7068,-23.1623
"15521","Arremon semitorquatus",-43.0001,-22.4719
"15523","Arremon semitorquatus",-48.4435,-24.2905
"15530","Arremon semitorquatus",-43.052,-22.9157
"15533","Arremon semitorquatus",-42.8654,-22.3572
"18059","Automolus leucophthalmus",-54.45,-25.68
"18063","Automolus leucophthalmus",-35.945,-9.29595
"18064","Automolus leucophthalmus",-40.0259,-19.151
"18065","Automolus leucophthalmus",-45.0696,-23.397
"18066","Automolus leucophthalmus",-47.98,-24.1756
"18067","Automolus leucophthalmus",-45.083,-23.4258
"18068","Automolus leucophthalmus",-48.4128,-24.2682
"18074","Automolus leucophthalmus",-42.6421,-22.4445
"18075","Automolus leucophthalmus",-42.7119,-22.4878
"18082","Automolus leucophthalmus",-42.7717,-22.4523
"18083","Automolus leucophthalmus",-48.3615,-24.0793
"18085","Automolus leucophthalmus",-54.4383,-25.6425
"18087","Automolus leucophthalmus",-46.637,-23.45
"18091","Automolus leucophthalmus",-35.9516,-9.30527
"18093","Automolus leucophthalmus",-44.595,-22.4609
"18099","Automolus leucophthalmus",-43.466,-20.0869
"18111","Automolus leucophthalmus",-43.4884,-20.0977
"18113","Automolus leucophthalmus",-45.173,-23.4736
"18115","Automolus leucophthalmus",-45.0857,-23.4339
"18117","Automolus leucophthalmus",-42.6002,-22.4093
"18120","Automolus leucophthalmus",-45.17,-23.47
"18142","Automolus leucophthalmus",-42.5297,-22.3583
"18143","Automolus leucophthalmus",-44.6078,-22.4379
"18144","Automolus leucophthalmus",-46.4763,-20.2183
"18148","Automolus leucophthalmus",-44.6503,-23.3317
"18149","Automolus leucophthalmus",-44.5432,-22.9828
"18163","Automolus leucophthalmus",-40.08944,-19.05639
"18166","Automolus leucophthalmus",-39.90472,-19.07556
"18167","Automolus leucophthalmus",-39.95167,-19.07278
"18169","Automolus leucophthalmus",-48.41817,-24.25967
"18177","Automolus leucophthalmus",-45.9,-23.65
"18189","Automolus leucophthalmus",-48.7167,-24.543
"18190","Automolus leucophthalmus",-45.8667,-23.6333
"18191","Automolus leucophthalmus",-48.6858,-24.5498
"18192","Automolus leucophthalmus",-39.2365,-15.2534
"18194","Automolus leucophthalmus",-43.6075,-19.3539
"18197","Automolus leucophthalmus",-45.0598,-23.3984
"18203","Automolus leucophthalmus",-40.0709,-19.1516
"18210","Automolus leucophthalmus",-48.4059,-24.1647
"18211","Automolus leucophthalmus",-54.4384,-25.6808
"18215","Automolus leucophthalmus",-40.1364,-14.4123
"18217","Automolus leucophthalmus",-44.6164,-22.4307
"18218","Automolus leucophthalmus",-48.4181,-24.3013
"18219","Automolus leucophthalmus",-42.7554,-22.4137
"18220","Automolus leucophthalmus",-42.6452,-22.4329
"18221","Automolus leucophthalmus",-42.7391,-22.4216
"18225","Automolus leucophthalmus",-45.642,-22.6797
"18233","Automolus leucophthalmus",-44.6136,-22.4458
"18234","Automolus leucophthalmus",-48.5452,-26.1943
"18235","Automolus leucophthalmus",-43.2664,-22.9638
"18237","Automolus leucophthalmus",-44.1519,-19.7799
"18242","Automolus leucophthalmus",-45.3044,-23.5623
"18248","Automolus leucophthalmus",-45.0714,-23.3944
"18258","Automolus leucophthalmus",-45.0268,-23.3987
"18260","Automolus leucophthalmus",-44.94,-23.3313
"18273","Automolus leucophthalmus",-46.1164,-23.5427
"18275","Automolus leucophthalmus",-46.891,-24.1756
"18300","Automolus leucophthalmus",-44.9079,-23.3281
"18305","Automolus leucophthalmus",-45.8849,-23.5227
"18309","Automolus leucophthalmus",-45.0715,-23.441
"18313","Automolus leucophthalmus",-45.1932,-23.473
"18357","Automolus leucophthalmus",-48.9642,-26.2608
"18386","Automolus leucophthalmus",-42.7704,-22.4236
"18387","Automolus leucophthalmus",-42.7994,-22.4259
"18391","Automolus leucophthalmus",-40.5532,-19.9073
"18392","Automolus leucophthalmus",-40.0625,-19.1375
"18393","Automolus leucophthalmus",-46.6377,-23.4341
"18405","Automolus leucophthalmus",-46.4955,-20.2506
"18406","Automolus leucophthalmus",-47.8578,-23.9975
"18407","Automolus leucophthalmus",-47.9201,-24.1933
"18409","Automolus leucophthalmus",-44.7604,-23.2008
"18412","Automolus leucophthalmus",-43.2559,-22.9786
"18414","Automolus leucophthalmus",-47.6431,-23.4277
"18417","Automolus leucophthalmus",-54.2859,-21.8903
"18421","Automolus leucophthalmus",-45.5054,-23.1303
"18424","Automolus leucophthalmus",-45.1442,-23.3548
"18428","Automolus leucophthalmus",-46.3558,-23.1988
"18432","Automolus leucophthalmus",-48.1013,-24.2306
"18434","Automolus leucophthalmus",-54.0716,-25.5889
"18438","Automolus leucophthalmus",-42.5713,-22.3846
"18448","Automolus leucophthalmus",-40.0754,-19.4096
"18472","Automolus leucophthalmus",-47.9773,-24.1367
"18484","Automolus leucophthalmus",-51.2506,-23.4468
"18496","Automolus leucophthalmus",-39.5644,-15.392
"18528","Automolus leucophthalmus",-39.5768,-15.3823
"18529","Automolus leucophthalmus",-39.1742,-14.2532
"18532","Automolus leucophthalmus",-45.0879,-23.4174
"18533","Automolus leucophthalmus",-37.8777,-11.5952
"18534","Automolus leucophthalmus",-39.0389,-14.333
"18535","Automolus leucophthalmus",-35.8446,-8.7185
"18545","Automolus leucophthalmus",-43.052,-22.9157
"18554","Automolus leucophthalmus",-48.6405,-26.0817
"19078","Basileuterus culicivorus",-44.5565,-22.9575
"19079","Basileuterus culicivorus",-44.3719,-22.4336
"19123","Basileuterus culicivorus",-50.6115,-29.4429
"19168","Basileuterus culicivorus",-48.5452,-26.1943
"19184","Basileuterus culicivorus",-48.9642,-26.2608
"19251","Basileuterus culicivorus",-43.2559,-22.9786
"19375","Basileuterus culicivorus",-46.6601,-23.5849
"19378","Basileuterus culicivorus",-46.6274,-23.4618
"19379","Basileuterus culicivorus",-46.6377,-23.4341
"19428","Basileuterus culicivorus",-43.0758,-22.3214
"19487","Basileuterus culicivorus",-43.0001,-22.4719
"19494","Basileuterus culicivorus",-55.9311,-9.59726
"19510","Basileuterus culicivorus",-44.595,-22.4609
"19556","Basileuterus culicivorus",-35.7222,-8.47237
"19561","Basileuterus leucoblepharus",-49.01,-27.68
"19562","Basileuterus leucoblepharus",-53.1893,0
"19572","Basileuterus leucoblepharus",-48.12,-22.8
"19728","Basileuterus leucoblepharus",-50.66667,-29.33333
"19729","Basileuterus leucoblepharus",-50.68333,-29.33333
"19730","Basileuterus leucoblepharus",-50.81667,-29.36667
"19732","Basileuterus leucoblepharus",-54.05,-31.13333
"19736","Basileuterus leucoblepharus",-54.68333,-27.81667
"19739","Basileuterus leucoblepharus",-51.86667,-29.31667
"19740","Basileuterus leucoblepharus",-52.36667,-29.55
"19741","Basileuterus leucoblepharus",-51.02389,-29.55139
"19742","Basileuterus leucoblepharus",-48.41817,-24.25967
"19750","Basileuterus leucoblepharus",-44.75,-22.75
"19771","Batara cinerea",-44.5917,-22.462
"19772","Batara cinerea",-47.98,-24.1756
"19773","Batara cinerea",-42.992,-22.3968
"19774","Batara cinerea",-45.5898,-22.7372
"19775","Batara cinerea",-48.4128,-24.2682
"19777","Batara cinerea",-47.8702,-24.0496
"19783","Batara cinerea",-43.0001,-22.4719
"19784","Batara cinerea",-42.5212,-22.1858
"19785","Batara cinerea",-42.5143,-22.2459
"19798","Batara cinerea",-48.3096,-24.282
"19809","Batara cinerea",-47.9773,-24.1367
"19811","Batara cinerea",-55,-10
"19816","Batara cinerea",-48.4128,-24.2634
"19822","Batara cinerea",-48.4223,-24.2835
"19825","Batara cinerea",-43.4884,-20.0977
"19826","Batara cinerea",-45.5892,-22.7044
"19827","Batara cinerea",-42.5297,-22.3583
"19829","Batara cinerea",-45.4829,-22.7005
"19851","Batara cinerea",-42.5672,-22.2217
"19853","Batara cinerea",-44.7423,-22.3798
"19857","Batara cinerea",-44.63,-22.38
"19886","Batara cinerea",-43.23463,-22.92678
"19887","Batara cinerea",-46.60881,-23.59136
"19889","Batara cinerea",-55.56667,-28.16667
"19890","Batara cinerea",-50.66667,-29.33333
"19895","Batara cinerea",-45.9,-23.65
"19897","Batara cinerea",-44.71667,-22.33333
"19901","Batara cinerea",-52.35972,-29.56417
"19924","Batara cinerea",-45.8667,-23.6333
"19929","Batara cinerea",-45.083,-23.4258
"19932","Batara cinerea",-42.4274,-22.3861
"19933","Batara cinerea",-43.0051,-22.4671
"19934","Batara cinerea",-49.3078,-26.3234
"19945","Batara cinerea",-42.5509,-22.38
"19957","Batara cinerea",-44.7428,-22.3325
"19958","Batara cinerea",-48.4181,-24.3013
"19969","Batara cinerea",-43.2664,-22.9638
"19970","Batara cinerea",-44.6136,-22.4458
"19972","Batara cinerea",-45.1647,-23.3194
"19974","Batara cinerea",-46.637,-23.45
"19975","Batara cinerea",-47.8098,-23.921
"19977","Batara cinerea",-45.642,-22.6797
"19979","Batara cinerea",-46.1164,-23.5427
"19984","Batara cinerea",-45.1334,-23.3512
"19994","Batara cinerea",-45.1222,-23.3575
"20028","Batara cinerea",-45.1442,-23.3548
"20031","Batara cinerea",-42.6421,-22.4445
"20041","Batara cinerea",-48.4059,-24.1647
"20060","Batara cinerea",-42.7119,-22.4878
"20106","Batara cinerea",-42.6716,-22.0484
"20108","Batara cinerea",-43.052,-22.9157
"20110","Batara cinerea",-42.4649,-20.7094
"20113","Batara cinerea",-46.4955,-20.2506
"20123","Biatas nigropectus",-44.5917,-22.462
"20124","Biatas nigropectus",-47.98,-24.1756
"20125","Biatas nigropectus",-48.4128,-24.2682
"20126","Biatas nigropectus",-44.65,-22.5833
"20129","Biatas nigropectus",-48.3615,-24.0793
"20130","Biatas nigropectus",-42.6421,-22.4445
"20134","Biatas nigropectus",-48.4223,-24.2835
"20136","Biatas nigropectus",-48.4144,-24.2585
"20138","Biatas nigropectus",-44.6136,-22.4458
"20150","Biatas nigropectus",-42.5509,-22.38
"20179","Biatas nigropectus",-48.4059,-24.1647
"20182","Biatas nigropectus",-56.097,-15.596
"20183","Biatas nigropectus",-48.4181,-24.3013
"20204","Biatas nigropectus",-47.8578,-23.9975
"20208","Biatas nigropectus",-45.1442,-23.3548
"20214","Biatas nigropectus",-44.6091,-22.436
"20217","Biatas nigropectus",-54.4486,-25.6801
"20731","Brotogeris tirica",-43.1825,-22.5085
"20733","Brotogeris tirica",-43.2241,-22.9674
"20736","Brotogeris tirica",-44.6199,-22.429
"20737","Brotogeris tirica",-45.0588,-23.3994
"20738","Brotogeris tirica",-44.595,-22.4609
"20740","Brotogeris tirica",-48.3096,-24.282
"20741","Brotogeris tirica",-54.3146,-25.3629
"20742","Brotogeris tirica",-47.0507,-22.8751
"20743","Brotogeris tirica",-42.7717,-22.4523
"20747","Brotogeris tirica",-42.8305,-22.4294
"20748","Brotogeris tirica",-42.6618,-22.0757
"20749","Brotogeris tirica",-46.637,-23.45
"20750","Brotogeris tirica",-43.2134,-22.518
"20751","Brotogeris tirica",-42.7119,-22.4878
"20752","Brotogeris tirica",-44.5589,-22.9542
"20753","Brotogeris tirica",-48.4128,-24.2682
"20754","Brotogeris tirica",-42.5297,-22.3583
"20755","Brotogeris tirica",-45.083,-23.4258
"20756","Brotogeris tirica",-44.5381,-22.9929
"20757","Brotogeris tirica",-45.173,-23.4736
"20759","Brotogeris tirica",-45.0644,-23.4002
"20761","Brotogeris tirica",-45.0857,-23.4339
"20762","Brotogeris tirica",-45.5898,-22.7372
"20763","Brotogeris tirica",-44.7309,-23.1191
"20764","Brotogeris tirica",-42.6002,-22.4093
"20765","Brotogeris tirica",-45.0667,-23.45
"20768","Brotogeris tirica",-46.6613,-23.5854
"20777","Brotogeris tirica",-42.5672,-22.2217
"20780","Brotogeris tirica",-42.5174,-22.0552
"20781","Brotogeris tirica",-44.6136,-22.4458
"20782","Brotogeris tirica",-43.0001,-22.4719
"20788","Brotogeris tirica",-46.8611,-23.6075
"20790","Brotogeris tirica",-42.6421,-22.4445
"20796","Brotogeris tirica",-45.4829,-22.7005
"20799","Brotogeris tirica",-46.6282,-23.5746
"20802","Brotogeris tirica",-47.0116,-23.9667
"20804","Brotogeris tirica",-46.5229,-23.4919
"20808","Brotogeris tirica",-44.5432,-22.9828
"20809","Brotogeris tirica",-46.6657,-23.6087
"20817","Brotogeris tirica",-46.6552,-23.591
"20819","Brotogeris tirica",-43.0413,-22.4927
"20820","Brotogeris tirica",-43.0021,-22.4775
"20821","Brotogeris tirica",-44.19329,-23.18302
"20823","Brotogeris tirica",-40.0709,-19.1516
"20828","Brotogeris tirica",-46.6266,-23.6392
"20832","Brotogeris tirica",-45.5717,-22.7175
"20838","Brotogeris tirica",-45.2097,-23.3642
"20840","Brotogeris tirica",-44.6221,-22.3541
"20852","Brotogeris tirica",-43.2449,-22.8753
"20854","Brotogeris tirica",-42.48,-22.3321
"20857","Brotogeris tirica",-42.6051,-22.4066
"20858","Brotogeris tirica",-42.5403,-22.3662
"20861","Brotogeris tirica",-48.4059,-24.1647
"20863","Brotogeris tirica",-42.9594,-22.4142
"20867","Brotogeris tirica",-43.2559,-22.9786
"20869","Brotogeris tirica",-45.4537,-22.4257
"20871","Brotogeris tirica",-46.4957,-23.4594
"20872","Brotogeris tirica",-46.6881,-23.5882
"20881","Brotogeris tirica",-43.1637,-22.951
"20888","Brotogeris tirica",-45.1561,-23.3184
"20890","Brotogeris tirica",-44.7226,-23.2167
"20897","Brotogeris tirica",-46.53294,-23.48293
"20903","Brotogeris tirica",-48.4181,-24.3013
"20904","Brotogeris tirica",-42.7391,-22.4216
"20905","Brotogeris tirica",-42.6452,-22.4329
"20908","Brotogeris tirica",-42.8094,-22.4259
"20909","Brotogeris tirica",-44.7111,-22.4564
"20916","Brotogeris tirica",-50.6115,-29.4429
"20921","Brotogeris tirica",-48.5452,-26.1943
"20922","Brotogeris tirica",-38.5208,-12.9846
"20925","Brotogeris tirica",-45.0714,-23.3944
"20935","Brotogeris tirica",-45.0268,-23.3987
"20957","Brotogeris tirica",-44.9079,-23.3281
"20966","Brotogeris tirica",-45.8849,-23.5227
"20970","Brotogeris tirica",-45.0715,-23.441
"20979","Brotogeris tirica",-46.4751,-23.4399
"20987","Brotogeris tirica",-46.891,-24.1756
"20996","Brotogeris tirica",-45.1222,-23.3575
"21004","Brotogeris tirica",-45.1715,-23.4936
"21008","Brotogeris tirica",-44.94,-23.3313
"21011","Brotogeris tirica",-48.9642,-26.2608
"21040","Brotogeris tirica",-45.1647,-23.3194
"21041","Brotogeris tirica",-46.4955,-20.2506
"21045","Brotogeris tirica",-41.3416,-16.2463
"21065","Brotogeris tirica",-46.5003,-23.7241
"21066","Brotogeris tirica",-42.7994,-22.4259
"21068","Brotogeris tirica",-42.7103,-22.4865
"21070","Brotogeris tirica",-46.6969,-23.546
"21074","Brotogeris tirica",-40.0625,-19.1375
"21076","Brotogeris tirica",-46.6274,-23.4618
"21092","Brotogeris tirica",-44.656,-23.0338
"21093","Brotogeris tirica",-44.7423,-22.3798
"21094","Brotogeris tirica",-47.9201,-24.1933
"21105","Brotogeris tirica",-44.7268,-23.3532
"21110","Brotogeris tirica",-44.6537,-23.314
"21113","Brotogeris tirica",-45.1442,-23.3548
"21114","Brotogeris tirica",-46.7191,-23.5619
"21120","Brotogeris tirica",-46.3558,-23.1988
"21131","Brotogeris tirica",-48.1013,-24.2306
"21143","Brotogeris tirica",-42.4506,-22.2662
"21152","Brotogeris tirica",-45.3286,-23.882
"21155","Brotogeris tirica",-42.5143,-22.2459
"21157","Brotogeris tirica",-42.5713,-22.3846
"21158","Brotogeris tirica",-42.6716,-22.0484
"21172","Brotogeris tirica",-40.0682,-19.1505
"21180","Brotogeris tirica",-47.9773,-24.1367
"21181","Brotogeris tirica",-48.6405,-26.0817
"21183","Brotogeris tirica",-48.3372,-24
"21184","Brotogeris tirica",-44.5209,-22.4499
